Id,SalePrice
1552,176813.56230408172
1553,186253.9922833094
1554,166940.9861335452
1555,190895.63523813986
1556,181798.9579110896
1557,180361.08967455305
1558,172702.28058403934
1559,173582.28737361362
1560,172794.60272490987
1561,182075.92433370114
1562,176236.05784842357
1563,176298.91547625032
1564,175497.48072145946
1565,182967.71692849294
1566,200322.31511128048
1567,179101.97281714878
1568,194468.6985199158
1569,194768.5888852193
1570,183462.72074762848
1571,179280.72419628105
1572,179624.4768484585
1573,195260.31177035873
1574,182914.68080501416
1575,184446.8354832908
1576,185195.23411460285
1577,175371.76546580598
1578,188876.333944206
1579,182728.0722224035
1580,179255.18828497644
1581,190850.4563181394
1582,175607.48157015623
1583,181321.63279978035
1584,179329.83171802066
1585,169626.18542226852
1586,178155.17979800858
1587,178282.85935453163
1588,180643.94899977336
1589,184077.54691980872
1590,173299.42804839334
1591,173505.6796396998
1592,170447.26318575523
1593,176412.8449266863
1594,172077.56804364204
1595,180241.26732150832
1596,181445.38375456422
1597,191557.60463119016
1598,199503.20164866332
1599,168589.0345631274
1600,168589.0345631274
1601,176931.42035625683
1602,178868.2210136681
1603,178027.5002414855
1604,168400.46167964718
1605,182620.03567457633
1606,179334.29994578427
1607,185978.99016156746
1608,184281.8342102456
1609,180170.55249020326
1610,180168.58818933368
1611,190968.3143703145
1612,180781.45006064433
1613,184240.5838919843
1614,165617.0473474446
1615,163813.81914916515
1616,164646.68271786938
1617,164627.03970917352
1618,174572.2950118847
1619,186228.45637200482
1620,172463.73662182872
1621,181490.5626745647
1622,181626.09943456607
1623,180345.37526759636
1624,186373.81463635413
1625,186466.13677722466
1626,180950.37993542867
1627,180909.1296171674
1628,184077.54691980872
1629,174494.3272728052
1630,175246.05021015252
1631,175411.0514831977
1632,176654.45393364527
1633,178441.96772496804
1634,175646.76758754795
1635,178206.2516206178
1636,175155.69237015158
1637,184289.69141372395
1638,186941.49758766434
1639,182380.3909684869
1640,185248.27023808166
1641,182694.67910762056
1642,174664.6171527552
1643,175646.76758754795
1644,177552.13943104586
1645,179325.9031162815
1646,180832.52188325356
1647,182620.03567457633
1648,176294.98687451115
1649,177630.71146582926
1650,174739.26058579946
1651,178593.21889192614
1652,164214.53652656058
1653,164214.53652656058
1654,165448.11747266026
1655,165393.11704831186
1656,165528.65380831325
1657,165558.11832135703
1658,165558.11832135703
1659,165047.40009526483
1660,174800.39109964462
1661,188919.5485633369
1662,185173.6268050374
1663,185173.6268050374
1664,187811.68287289067
1665,183657.18653371744
1666,194052.2667355637
1667,206688.61422960693
1668,181278.41818064946
1669,182270.3901197901
1670,187460.07301723488
1671,186210.77766417855
1672,190917.2425477053
1673,186965.06919809934
1674,179885.72886411336
1675,174476.044269275
1676,170975.66011967373
1677,181160.56012847432
1678,190056.87876682688
1679,190893.67093727028
1680,175430.69449189355
1681,173627.4662936141
1682,193855.83664860512
1683,167750.2780918144
1684,182380.3909684869
1685,178432.14622062014
1686,167164.91643267794
1687,179445.72546932622
1688,176597.48920842732
1689,180803.05737020978
1690,178524.46836149064
1691,176970.70637364854
1692,186236.31357548316
1693,180035.01573020185
1694,177479.46029887118
1695,176137.84280494432
1696,192139.03768858744
1697,176330.3442901637
1698,185900.41812678403
1699,182030.74541370067
1700,178760.1844658409
1701,183881.11683285018
1702,182902.89499979664
1703,180962.1657406462
1704,180812.8788745577
1705,178866.25671279852
1706,182773.25114240398
1707,176615.1679162536
1708,177886.07057887537
1709,185676.4878276513
1710,175646.76758754795
1711,181741.99318587163
1712,176874.45563103887
1713,181785.20780500252
1714,178074.64346235557
1715,176878.38423277804
1716,179781.62091802532
1717,175646.76758754795
1718,175646.76758754795
1719,181791.10070761124
1720,180834.48618412315
1721,186591.85203287812
1722,186591.85203287812
1723,185370.05689199595
1724,175308.90783797926
1725,183488.2566589331
1726,176045.5206640738
1727,175008.36980493268
1728,178807.32768671095
1729,181095.73819977802
1730,177119.99323973703
1731,180066.44454411522
1732,177609.1041562638
1733,178748.39866062338
1734,179213.93796671514
1735,176218.3791405973
1736,174959.26228319303
1737,191706.89149727864
1738,184385.94215633365
1739,166571.69757006314
1740,168437.7833961693
1741,169197.9678326989
1742,166803.48507267423
1743,168315.99674225503
1744,189777.94804334574
1745,191198.137572056
1746,179771.79941367742
1747,185923.98973721906
1748,181343.24010934576
1749,175897.91734573807
1750,178593.21889192614
1751,187970.7912433271
1752,174919.97626580132
1753,179771.79941367742
1754,179771.79941367742
1755,193325.47541381707
1756,175521.0523318945
1757,176874.45563103887
1758,179477.1542832396
1759,187422.75130071276
1760,179280.72419628105
1761,181539.67019630433
1762,178534.28986583857
1763,183454.86354415014
1764,180101.80195976776
1765,180361.08967455305
1766,181683.06415978406
1767,189779.91234421532
1768,178121.78668322563
1769,185045.94724851436
1770,179064.65110062665
1771,178102.14367452977
1772,178102.14367452977
1773,181343.24010934576
1774,179540.01191106634
1775,176880.3485336476
1776,186587.92343113894
1777,177571.78243974168
1778,175894.26949711572
1779,179640.19125541518
1780,183344.86269545334
1781,179771.79941367742
1782,171659.23682228947
1783,182128.96045717996
1784,176915.70594930014
1785,181009.30896151625
1786,181362.88311804162
1787,175057.47732667232
1788,171521.73576141847
1789,182128.96045717996
1790,182128.96045717996
1791,179911.26477541798
1792,180838.41478586232
1793,183503.97106588978
1794,173966.64267630927
1795,181449.3123563034
1796,178593.21889192614
1797,176754.63327799414
1798,175352.12245711012
1799,175057.47732667232
1800,176628.9180223407
1801,182128.96045717996
1802,176754.63327799414
1803,175784.26864841892
1804,177815.35574757028
1805,176503.2027666872
1806,168928.85861356568
1807,181160.56012847432
1808,191675.46268336527
1809,180361.08967455305
1810,173497.82243622147
1811,175896.2337979853
1812,180820.73607803605
1813,172700.31628316976
1814,175458.19470406775
1815,172552.99371795086
1816,177650.3544745251
1817,179771.79941367742
1818,177414.63837017486
1819,167985.99419616465
1820,167396.70393528903
1821,171521.73576141847
1822,180007.51551802765
1823,179363.22483280362
1824,173908.36131796482
1825,170657.44337880088
1826,172700.31628316976
1827,172936.03238752
1828,172936.03238752
1829,177876.24907452744
1830,176813.56230408172
1831,178032.16267247722
1832,166807.4136744134
1833,174421.04384492664
1834,172258.34858751303
1835,172409.5997544711
1836,171050.303552718
1837,171050.303552718
1838,181186.09603977893
1839,169321.71878748277
1840,182128.96045717996
1841,181631.99233717483
1842,180125.3735702028
1843,183749.50867458797
1844,176656.4182345149
1845,191164.74445727305
1846,190991.88598074953
1847,191526.1758172768
1848,178593.21889192614
1849,191626.35516162566
1850,179714.83468845944
1851,179280.72419628105
1852,175528.90953537283
1853,169233.32524835144
1854,182085.74583804907
1855,195161.23316988867
1856,181657.52824847944
1857,212772.0540227131
1858,174699.97456840775
1859,174699.97456840775
1860,174743.18918753864
1861,174678.3672588423
1862,184201.29787459262
1863,176509.09566929596
1864,176581.77480147063
1865,182390.21247283483
1866,182160.38927109333
1867,178942.86444671234
1868,183350.75559806213
1869,174197.11354579387
1870,181193.95324325727
1871,183788.79469197968
1872,183790.75899284927
1873,193714.40698599498
1874,180080.19465020232
1875,189893.84179465126
1876,178102.14367452977
1877,182009.13810413523
1878,182847.89457544824
1879,192871.72191294283
1880,174566.40210927595
1881,183826.11640850178
1882,185142.19799112406
1883,178100.17937366018
1884,183012.8958484934
1885,191852.249761628
1886,186022.20478069835
1887,178102.14367452977
1888,180950.37993542867
1889,182657.35739109846
1890,181897.17295456887
1891,168133.31676138358
1892,173505.6796396998
1893,178664.60268861463
1894,182376.46236674773
1895,184028.4393980691
1896,177045.3498066928
1897,173289.6065440454
1898,172124.77612838123
1899,177756.42672148274
1900,174969.08378754096
1901,187786.14696158608
1902,189750.44783117154
1903,176913.74164843056
1904,178789.64897888468
1905,187116.32036505744
1906,191557.60463119016
1907,195289.77628340252
1908,164318.64447264862
1909,163837.39075960018
1910,164080.96406742878
1911,178703.02514901554
1912,195480.3134677523
1913,177925.35659626708
1914,180950.37993542867
1915,168463.31930747392
1916,203696.98400522827
1917,180803.05737020978
1918,180066.44454411522
1919,179300.3672049769
1920,182659.32169196804
1921,187310.7861511464
1922,189324.1945424715
1923,165341.720906357
1924,189237.76530420972
1925,178901.61412845104
1926,185729.5239511301
1927,185503.62935112778
1928,187202.7496033192
1929,176018.0204518996
1930,171879.54057044018
1931,175978.7344345079
1932,181400.20483456374
1933,181455.20525891214
1934,178007.85723278968
1935,176901.95584321304
1936,179644.11985715435
1937,190453.66754248313
1938,188683.83245898664
1939,173218.89171274033
1940,170873.51647445527
1941,182883.25199110078
1942,188546.33139811564
1943,172602.1012396905
1944,187517.03774245287
1945,191166.70875814266
1946,217770.1202895696
1947,176860.70552495177
1948,253786.65617965744
1949,185821.8460920006
1950,182178.0679789196
1951,197369.97090429353
1952,189298.65863116688
1953,186583.99482939977
1954,181343.24010934576
1955,180052.69443802812
1956,185489.87924504068
1957,181343.24010934576
1958,189025.6208102945
1959,178593.21889192614
1960,181136.9885180393
1961,175764.6256397231
1962,164214.53652656058
1963,164627.03970917352
1964,164214.53652656058
1965,165448.11747266026
1966,165882.22796483865
1967,185868.98931287066
1968,187811.68287289067
1969,189235.80100334014
1970,187271.5001337547
1971,185544.87966938908
1972,184782.7309319899
1973,178394.824504098
1974,181685.02846065364
1975,185900.41812678403
1976,182217.3539963113
1977,194111.19576165124
1978,193229.22467120737
1979,180773.592857166
1980,185083.2689650365
1981,177084.63582408451
1982,173171.74849187027
1983,173171.74849187027
1984,165723.1195944022
1985,168653.8564918237
1986,168653.8564918237
1987,168202.06729181905
1988,178640.3621127962
1989,176648.56103103654
1990,177406.7811666965
1991,175255.87171450045
1992,177061.0642136495
1993,176137.84280494432
1994,185389.6999006918
1995,177394.995361479
1996,179889.65746585254
1997,182521.82063109704
1998,183847.72371806722
1999,182502.17762240118
2000,184346.65613894194
2001,180577.16277020745
2002,186947.39049027307
2003,180166.6238884641
2004,179433.9396641087
2005,180630.19889368626
2006,177886.07057887537
2007,181785.20780500252
2008,175646.76758754795
2009,180773.592857166
2010,186006.49037374166
2011,186591.85203287812
2012,179103.93711801834
2013,177518.7463162629
2014,177571.78243974168
2015,177604.91609904813
2016,177512.85341365414
2017,177188.74377017253
2018,176405.72155246045
2019,176825.34810929923
2020,177512.85341365414
2021,169533.58252828117
2022,199234.0924295301
2023,182048.42412152694
2024,178995.90057019115
2025,182570.92815283668
2026,167661.88455268307
2027,167160.98783093877
2028,167160.98783093877
2029,165393.11704831186
2030,170274.40470923172
2031,169828.50841183582
2032,169527.97037878924
2033,168985.82333878367
2034,165157.4009439616
2035,181826.4581232638
2036,166110.08686571056
2037,166110.08686571056
2038,168675.46380138915
2039,182647.53588675053
2040,209181.31203311088
2041,192893.32922250827
2042,175646.76758754795
2043,182726.10792153393
2044,182620.03567457633
2045,188457.29019124122
2046,180066.44454411522
2047,178227.85893018323
2048,176874.45563103887
2049,182663.2502937072
2050,187147.74917897081
2051,176206.5933353798
2052,180361.08967455305
2053,183173.9685197994
2054,170504.22791097322
2055,179771.79941367742
2056,179771.79941367742
2057,175811.76886059312
2058,189730.80482247568
2059,178310.35956670583
2060,180243.23162237793
2061,186843.28254418506
2062,181392.3476310854
2063,183613.97191458655
2064,179325.9031162815
2065,186006.49037374166
2066,179966.07060815897
2067,178275.00215105328
2068,185342.55667982178
2069,180797.16446760102
2070,175658.55339276546
2071,171521.73576141847
2072,182199.67528848504
2073,178229.17556330975
2074,144480.3267604064
2075,186310.9570085274
2076,175057.47732667232
2077,176628.9180223407
2078,176628.9180223407
2079,176754.63327799414
2080,173466.3936223081
2081,175057.47732667232
2082,177636.604368438
2083,175057.47732667232
2084,175057.47732667232
2085,175823.55466581063
2086,180235.3744188996
2087,178954.65025192985
2088,170343.15523966722
2089,170343.15523966722
2090,172700.31628316976
2091,183358.61280154047
2092,175898.1980988549
2093,175269.62182058755
2094,171521.73576141847
2095,182128.96045717996
2096,174185.32774057638
2097,172531.3864083854
2098,178593.21889192614
2099,175275.5147231963
2100,184888.80317894754
2101,178872.14961540728
2102,171423.52071793922
2103,178874.11391627687
2104,179771.79941367742
2105,172700.31628316976
2106,183189.6829267561
2107,182128.96045717996
2108,180066.44454411522
2109,177642.49727104677
2110,174882.6545492792
2111,175499.44502232905
2112,174684.26016145106
2113,170736.0154135843
2114,170061.02974369944
2115,172700.31628316976
2116,172700.31628316976
2117,172700.31628316976
2118,172700.31628316976
2119,170736.0154135843
2120,171757.45186576873
2121,172582.45823099464
2122,173171.74849187027
2123,172936.03238752
2124,173171.74849187027
2125,172936.03238752
2126,178876.07821714645
2127,170853.74373802118
2128,169453.326945745
2129,173271.92783621914
2130,181080.02379282133
2131,174421.04384492664
2132,181186.09603977893
2133,175057.47732667232
2134,174676.40295797272
2135,181186.09603977893
2136,181186.09603977893
2137,179551.79771628382
2138,182983.43133544963
2139,186477.92258244217
2140,177502.1683523154
2141,176045.5206640738
2142,180520.19804498946
2143,175450.3375005894
2144,186253.9922833094
2145,179062.68679975707
2146,188758.47589203087
2147,181602.52782413104
2148,177365.5308484352
2149,180950.37993542867
2150,200730.88969215425
2151,171109.23257880553
2152,199316.5930660527
2153,179714.83468845944
2154,179280.72419628105
2155,179300.3672049769
2156,180107.69486237652
2157,180435.7331075973
2158,188750.61868855252
2159,181620.20653195732
2160,181767.52909717624
2161,179270.90269193312
2162,184050.04670763452
2163,184050.04670763452
2164,183413.61322588884
2165,183503.97106588978
2166,180066.44454411522
2167,177996.07142757217
2168,186729.3530937491
2169,178589.29029018697
2170,158044.0837203705
2171,184977.19671807886
2172,179017.5078797566
2173,189062.94252681662
2174,181343.24010934576
2175,180007.51551802765
2176,190104.0219876969
2177,182335.21204848643
2178,183877.188231111
2179,169608.50671444225
2180,180805.02167107936
2181,180066.44454411522
2182,182635.750081533
2183,179824.8355371562
2184,180213.76710933415
2185,184686.48018938024
2186,173682.4667179625
2187,179846.44284672165
2188,175057.47732667232
2189,253250.40204226063
2190,172723.88789360478
2191,174360.15051796948
2192,174529.08039275382
2193,184839.6956572079
2194,176727.13306581994
2195,161735.19964592895
2196,176023.91335450835
2197,171014.94613706545
2198,175234.264404935
2199,176243.91505190192
2200,178532.32556496898
2201,189102.96237346088
2202,175860.87638233276
2203,179870.01445715668
2204,183896.83123980687
2205,179103.93711801834
2206,176238.02214929316
2207,179909.3004745484
2208,185256.12744156
2209,212129.72763835866
2210,164605.43239960808
2211,174664.6171527552
2212,172700.31628316976
2213,176933.38465712641
2214,172700.31628316976
2215,175434.62309363272
2216,178593.21889192614
2217,189561.87494769134
2218,171286.01965706825
2219,171030.66054402213
2220,178593.21889192614
2221,168463.31930747392
2222,168400.46167964718
2223,207527.3707009199
2224,182620.03567457633
2225,181068.23798760382
2226,180537.87675281573
2227,168936.71581704402
2228,183627.72202067365
2229,186159.70584156932
2230,180168.58818933368
2231,184521.47891633504
2232,186234.34927461357
2233,196792.4664486354
2234,182918.60940675333
2235,176461.9524484259
2236,183403.7917215409
2237,183399.86311980174
2238,178475.360839751
2239,179139.29453367088
2240,169753.86497879156
2241,188683.83245898664
2242,169211.717938786
2243,166149.37288310227
2244,164792.04098221872
2245,164049.5352535154
2246,193250.76711690368
2247,163815.78345003474
2248,173662.82370926664
2249,173878.89680492104
2250,185262.02034416876
2251,272093.9402841939
2252,181867.7084415251
2253,178341.7883806192
2254,180846.27198934066
2255,177880.1776762666
2256,176383.3804136425
2257,175646.76758754795
2258,179685.37017541565
2259,175951.2342223337
2260,196586.21485732892
2261,170225.29718749208
2262,170967.8029161954
2263,185130.41218590655
2264,263007.08446149155
2265,242629.42724041204
2266,176697.66855277616
2267,188575.79591115942
2268,188159.3641268073
2269,182443.24859631364
2270,184662.9085789452
2271,185073.44746068856
2272,183187.7186258865
2273,184191.4763702447
2274,181343.24010934576
2275,186452.38667113756
2276,178575.54018409987
2277,176628.9180223407
2278,179490.9043893267
2279,176471.77395277383
2280,194698.5217216573
2281,168993.680542262
2282,182409.85548153069
2283,165245.79448309296
2284,164957.0422552639
2285,165440.26026918192
2286,174959.26228319303
2287,185407.37860851808
2288,184142.36884850505
2289,189068.83542942538
2290,187709.53922767224
2291,187314.71475288557
2292,191225.6377842302
2293,188200.6144450686
2294,187735.07513897686
2295,194639.59269556974
2296,193637.79925208114
2297,179985.90820846224
2298,187658.467405063
2299,186585.95913026936
2300,188958.83458072858
2301,185601.84439460706
2302,180412.16149716228
2303,179092.15131280085
2304,181995.38799804816
2305,168577.2487579099
2306,168581.17735964907
2307,173267.99923447997
2308,169930.65205705428
2309,176316.5941840766
2310,173171.74849187027
2311,167282.77448485306
2312,191970.1078138031
2313,181023.05906760335
2314,186851.1397476634
2315,178312.3238675754
2316,180025.19422585392
2317,172990.7733563919
2318,177078.74292147576
2319,176065.16367276965
2320,176033.73485885627
2321,168027.24451442595
2322,168202.06729181905
2323,192773.50686946354
2324,182686.8219041422
2325,182396.10537544359
2326,184387.90645720324
2327,176383.3804136425
2328,178082.5006658339
2329,179549.83341541426
2330,179868.0501562871
2331,184861.30296677334
2332,181651.6353458707
2333,182525.7492328362
2334,182109.3174484841
2335,184018.61789372115
2336,178679.64813018788
2337,180380.7326832489
2338,184152.19035285298
2339,181759.6718936979
2340,185057.73305373188
2341,180488.7692310761
2342,178292.68085887955
2343,177121.9575406066
2344,179781.62091802532
2345,178157.14409887817
2346,177886.07057887537
2347,178593.21889192614
2348,177886.07057887537
2349,181364.8474189112
2350,184912.37478938256
2351,181421.8121441292
2352,184140.40454763547
2353,181785.20780500252
2354,175646.76758754795
2355,175646.76758754795
2356,185370.05689199595
2357,175530.87383624242
2358,183725.93706415294
2359,176652.48963277572
2360,173260.14203100163
2361,175599.6243666779
2362,199261.5926417043
2363,182032.70971457026
2364,185884.70371982735
2365,169516.18457357172
2366,167834.74302920658
2367,168347.4255561684
2368,167997.78000138217
2369,171384.2347005475
2370,165393.11704831186
2371,165072.93600656942
2372,175295.15773189216
2373,176648.56103103654
2374,177440.17428147947
2375,179508.58309715296
2376,184486.1215006825
2377,195835.8519251473
2378,183896.83123980687
2379,176628.9180223407
2380,178049.10755105095
2381,183896.83123980687
2382,183225.04034240864
2383,179667.69146758938
2384,181598.59922239187
2385,179623.24637684145
2386,182128.96045717996
2387,176727.13306581994
2388,182323.4262432689
2389,175548.55254406866
2390,189115.97865029544
2391,177106.24313364993
2392,177964.6426136588
2393,178200.35871800905
2394,178986.07906584322
2395,178200.35871800905
2396,183272.1835632787
2397,204133.05879827624
2398,184823.9812502512
2399,170736.0154135843
2400,155869.92697708504
2401,171079.76806576177
2402,179771.79941367742
2403,177941.07100322377
2404,180655.73480499088
2405,179771.79941367742
2406,178121.78668322563
2407,174389.61503101327
2408,177119.99323973703
2409,178789.64897888468
2410,180038.94433194102
2411,180105.73056150693
2412,184875.05307286044
2413,180655.73480499088
2414,183613.97191458655
2415,176782.13349016834
2416,182423.60558761779
2417,176514.98857190472
2418,177689.64049191683
2419,174959.26228319303
2420,177414.63837017486
2421,179638.2269545456
2422,189533.14426390006
2423,188787.94040507465
2424,184680.58728677148
2425,202716.79787130514
2426,181115.38120847387
2427,182128.96045717996
2428,180734.30683977428
2429,178003.9286310505
2430,177218.2082832163
2431,175057.47732667232
2432,175646.76758754795
2433,175283.37192667465
2434,176438.3808379909
2435,176628.9180223407
2436,174664.6171527552
2437,173878.89680492104
2438,174193.18494405472
2439,174621.40253362435
2440,172700.31628316976
2441,169714.57896139988
2442,167107.95170745996
2443,175057.47732667232
2444,178593.21889192614
2445,172552.99371795086
2446,179848.40714759124
2447,181219.4891545619
2448,180288.41054237838
2449,169893.33034053215
2450,177410.70976843568
2451,167985.99419616465
2452,187432.57280506068
2453,177858.57036670117
2454,184093.2613267654
2455,174377.82922579575
2456,177952.85680844128
2457,172945.85389186794
2458,172700.31628316976
2459,172936.03238752
2460,173171.74849187027
2461,173171.74849187027
2462,173171.74849187027
2463,172936.03238752
2464,176147.66430929225
2465,178298.5737614883
2466,177709.28350061268
2467,172111.02602229413
2468,172071.7400049024
2469,172071.7400049024
2470,186843.28254418506
2471,180125.3735702028
2472,181186.09603977893
2473,169419.93383096205
2474,181186.09603977893
2475,186230.4206728744
2476,169722.43616487822
2477,182983.43133544963
2478,182983.43133544963
2479,189002.04919985947
2480,188707.40406942164
2481,183851.6523198064
2482,177463.7458919145
2483,177935.178100615
2484,177410.70976843568
2485,176960.88486930061
2486,188758.47589203087
2487,190893.60607340114
2488,174586.0451179718
2489,183258.4334571916
2490,187962.93403984877
2491,178593.21889192614
2492,182669.14319631597
2493,195370.31261905553
2494,205488.4263982902
2495,195894.78095123483
2496,185804.16738417436
2497,181563.24180673936
2498,171521.73576141847
2499,183533.43557893357
2500,168514.39113008315
2501,179143.22313541005
2502,182718.25071805558
2503,175744.98263102723
2504,207900.58786614117
2505,179215.90226758472
2506,178942.86444671234
2507,181502.3484797822
2508,181019.13046586417
2509,183995.04628328615
2510,178121.78668322563
2511,175139.9779631949
2512,179213.93796671514
2513,178363.39569018464
2514,200326.24371301965
2515,188840.97652855347
2516,180598.7700797729
2517,177469.63879452326
2518,193445.29776686177
2519,182168.24647457167
2520,185177.55540677658
2521,179659.83426411104
2522,178251.43054061825
2523,184093.2613267654
2524,177925.35659626708
2525,180007.51551802765
2526,178557.8614762736
2527,192932.61523989998
2528,179919.12197889632
2529,175057.47732667232
2530,175057.47732667232
2531,183217.1831389303
2532,178100.17937366018
2533,176939.27755973517
2534,184342.72753720277
2535,185916.13253374072
2536,190958.49286596657
2537,194753.5221460057
2538,176913.74164843056
2539,178139.4653910519
2540,177284.99451278223
2541,177283.03021191264
2542,178681.61243105747
2543,177531.8487546069
2544,177233.922690173
2545,192907.07932859537
2546,177100.3502310412
2547,173260.14203100163
2548,179683.40587454606
2549,174709.79607275568
2550,136774.9766086405
2551,168133.31676138358
2552,173486.03663100395
2553,174432.82965014412
2554,178084.4649667035
2555,180640.0203980342
2556,176966.77777190937
2557,176966.77777190937
2558,173294.50186355913
2559,175102.65624667276
2560,174313.00729709942
2561,168771.71454399885
2562,174114.6129092713
2563,174969.08378754096
2564,175116.40635275986
2565,186662.5668641832
2566,176255.70085711943
2567,173134.42677534814
2568,210974.7187270424
2569,203302.1595304416
2570,164414.8952152583
2571,196018.53190601873
2572,168589.0345631274
2573,201561.7889599889
2574,196358.355956457
2575,174664.6171527552
2576,175230.33580319583
2577,178711.07694410125
2578,168127.42385877483
2579,182653.42878935928
2580,177119.99323973703
2581,173810.14627448554
2582,172818.1743353449
2583,171851.73830750884
2584,184780.76663112032
2585,180557.5197615116
2586,186183.27745200435
2587,180416.09009890145
2588,178102.14367452977
2589,177434.2813788707
2590,168877.78679095645
2591,200118.02782084356
2592,177351.7807423481
2593,177214.27968147714
2594,181207.70334934437
2595,174110.68430753212
2596,183120.93239632063
2597,176190.87892842313
2598,184093.2613267654
2599,185729.5239511301
2600,246361.59889262443
2601,174094.96990057544
2602,163868.81957351355
2603,163925.78429873154
2604,163851.14086568728
2605,164627.03970917352
2606,178846.61370410267
2607,192258.86004163217
2608,227667.3475167796
2609,177190.7080710421
2610,174120.50581188005
2611,215319.75225056542
2612,182521.82063109704
2613,183749.50867458797
2614,181435.5622502163
2615,182574.85675457586
2616,181604.49212500063
2617,184024.51079632994
2618,238276.53651341068
2619,183949.86736328568
2620,177096.42162930203
2621,186530.95870592096
2622,180131.26647281155
2623,186701.8528815749
2624,187925.61232332664
2625,186662.5668641832
2626,176778.20488842917
2627,168184.38858399278
2628,192388.5038990248
2629,196393.71337210955
2630,185059.69735460146
2631,192445.46862424279
2632,192190.10951119667
2633,176917.67025016973
2634,196784.60924515704
2635,181468.95536499924
2636,181598.59922239187
2637,180414.12579803186
2638,179598.94093715388
2639,181598.59922239187
2640,180557.5197615116
2641,175057.47732667232
2642,178147.32259453024
2643,166335.9814657129
2644,165157.4009439616
2645,164627.03970917352
2646,164214.53652656058
2647,164214.53652656058
2648,168856.179481391
2649,175674.26779972215
2650,165393.11704831186
2651,165194.72266048373
2652,193103.5094155539
2653,192663.50602076677
2654,184933.98209894798
2655,189946.87791813008
2656,188365.61571811378
2657,180443.59031107562
2658,186189.1703546131
2659,181877.52994587302
2660,183784.8660902405
2661,187939.36242941374
2662,190041.1643598702
2663,186872.74705722884
2664,172525.49350577666
2665,176118.19979624846
2666,173433.00050752514
2667,181023.05906760335
2668,181023.05906760335
2669,183818.25920502344
2670,183761.29447980548
2671,178736.61285540587
2672,166978.30785006733
2673,166685.6270204991
2674,166948.84333702354
2675,166827.05668310926
2676,178929.11434062524
2677,177921.4279945279
2678,184690.4087911194
2679,179889.65746585254
2680,179663.7628658502
2681,179050.90099453955
2682,180594.84147803372
2683,194782.98665904946
2684,181021.09476673376
2685,185635.23750939
2686,185364.16398938722
2687,190807.2416990085
2688,182396.10537544359
2689,177886.07057887537
2690,186768.6391111408
2691,176874.45563103887
2692,176104.44969016136
2693,182568.9638519671
2694,186591.85203287812
2695,176236.05784842357
2696,175906.05530233323
2697,177226.06548669466
2698,161440.55451549115
2699,175008.36980493268
2700,175008.36980493268
2701,178630.54060844827
2702,178789.64897888468
2703,178449.82492844638
2704,179064.65110062665
2705,179198.22355975845
2706,177512.85341365414
2707,177882.1419771362
2708,186552.5660154864
2709,176668.20403973237
2710,178178.7514084436
2711,189062.94252681662
2712,182570.92815283668
2713,168040.99462051305
2714,165911.69247788243
2715,166803.48507267423
2716,169649.75703270355
2717,177245.7084953905
2718,175018.1913092806
2719,186666.49546592237
2720,180832.52188325356
2721,179771.79941367742
2722,175174.35313131782
2723,179300.3672049769
2724,177414.63837017486
2725,180084.1232519415
2726,179771.79941367742
2727,175458.8421776212
2728,181280.38248151905
2729,179280.72419628105
2730,182128.96045717996
2731,177709.28350061268
2732,180015.372721506
2733,179771.79941367742
2734,182242.8899076159
