Date,Open,High,Low,Close,Volume,Name
2006-03-03,57.92,58.67,57.64,57.86,3458800,UTX
2006-03-06,57.9,57.95,57.4,57.72,3296300,UTX
2006-03-07,57.65,58.44,57.26,57.75,3042400,UTX
2006-03-08,57.9,58.08,57.34,57.84,2356200,UTX
2006-03-09,57.53,57.7,57.14,57.4,3147800,UTX
2006-03-10,57.1,58.22,57.06,57.82,2905700,UTX
2006-03-13,57.95,58.29,57.86,58.0,2301500,UTX
2006-03-14,58.05,58.46,57.92,58.31,2321600,UTX
2006-03-15,58.06,58.25,57.55,57.93,4114800,UTX
2006-03-16,57.83,58.66,57.61,58.23,3109000,UTX
2006-03-17,58.68,59.17,58.5,58.8,4794400,UTX
2006-03-20,58.65,58.9,58.49,58.7,2635300,UTX
2006-03-21,58.4,58.9,58.26,58.44,3019100,UTX
2006-03-22,57.48,59.31,58.55,59.13,2325900,UTX
2006-03-23,59.23,59.24,58.31,58.75,2095000,UTX
2006-03-24,59.1,59.94,58.99,59.28,2740700,UTX
2006-03-27,59.16,59.42,58.8,59.22,2406100,UTX
2006-03-28,59.35,59.75,58.1,58.28,3295700,UTX
2006-03-29,58.85,59.15,58.05,58.31,3303900,UTX
2006-03-30,58.23,58.64,57.73,58.02,2871300,UTX
2006-03-31,57.93,58.31,57.77,57.97,3059900,UTX
2006-04-03,58.08,58.88,58.03,58.18,2238100,UTX
2006-04-04,57.93,58.58,57.56,58.15,2204000,UTX
2006-04-05,58.0,58.58,58.0,58.23,2267300,UTX
2006-04-06,57.98,58.41,57.62,58.23,2051000,UTX
2006-04-07,58.38,58.77,57.35,57.62,3433500,UTX
2006-04-10,57.87,58.2,57.57,57.68,2140500,UTX
2006-04-11,58.05,58.2,57.12,57.41,2744000,UTX
2006-04-12,57.56,57.7,57.07,57.44,2337700,UTX
2006-04-13,56.62,57.4,56.58,57.14,3883800,UTX
2006-04-17,57.0,57.71,56.87,57.5,2460400,UTX
2006-04-18,57.75,59.05,57.05,58.9,6099300,UTX
2006-04-19,61.3,63.08,61.1,62.8,12423000,UTX
2006-04-20,63.29,64.27,63.04,64.21,7998300,UTX
2006-04-21,64.95,64.95,63.85,64.22,5136900,UTX
2006-04-24,63.79,64.8,63.75,64.53,3491500,UTX
2006-04-25,64.6,64.66,63.76,64.15,4177000,UTX
2006-04-26,64.16,64.42,63.8,64.21,3585500,UTX
2006-04-27,63.31,64.28,63.31,63.9,4020800,UTX
2006-04-28,64.15,64.25,62.6,62.81,6749500,UTX
2006-05-01,63.0,63.05,62.5,62.93,3724700,UTX
2006-05-02,63.15,63.57,62.6,63.56,2572700,UTX
2006-05-03,63.85,63.85,62.91,63.36,2300700,UTX
2006-05-04,63.73,64.0,63.36,63.77,2773300,UTX
2006-05-05,64.3,65.0,64.01,64.91,3395500,UTX
2006-05-08,65.0,65.4,64.64,64.89,4074800,UTX
2006-05-09,64.95,65.45,64.72,65.07,3211200,UTX
2006-05-10,65.2,66.35,65.14,66.15,5291300,UTX
2006-05-11,66.03,66.39,65.64,65.82,4411000,UTX
2006-05-12,65.49,65.49,64.7,64.9,7203400,UTX
2006-05-15,64.95,65.41,63.88,64.78,4841000,UTX
2006-05-16,65.1,65.43,64.95,65.19,5067200,UTX
2006-05-17,64.85,64.93,63.01,63.75,4736600,UTX
2006-05-18,63.55,64.11,62.54,62.66,3411000,UTX
2006-05-19,62.97,63.1,62.08,62.7,4115900,UTX
2006-05-22,62.7,63.38,62.15,62.94,3047000,UTX
2006-05-23,62.98,63.35,62.49,62.49,3585300,UTX
2006-05-24,62.62,63.0,61.75,62.06,4752900,UTX
2006-05-25,62.39,62.7,61.75,62.39,2757600,UTX
2006-05-26,62.7,62.95,62.28,62.6,2363700,UTX
2006-05-30,62.65,63.1,62.07,62.44,3384500,UTX
2006-05-31,62.74,63.06,62.23,62.52,4260000,UTX
2006-06-01,62.85,63.49,62.69,63.2,3086400,UTX
2006-06-02,63.2,63.44,62.5,63.03,3451300,UTX
2006-06-05,62.53,63.0,61.3,61.45,3721000,UTX
2006-06-06,61.26,61.8,59.61,60.05,7607500,UTX
2006-06-07,60.89,61.14,59.8,60.02,4708000,UTX
2006-06-08,60.13,60.49,58.85,60.31,5955300,UTX
2006-06-09,60.2,60.67,60.0,60.05,3915500,UTX
2006-06-12,60.2,60.66,59.53,59.62,3751200,UTX
2006-06-13,59.28,60.25,59.05,59.45,4382000,UTX
2006-06-14,59.3,59.87,58.9,59.62,3650400,UTX
2006-06-15,59.5,60.99,59.3,60.81,4543700,UTX
2006-06-16,60.9,62.11,60.7,61.75,6000400,UTX
2006-06-19,61.7,61.77,60.26,60.9,2941000,UTX
2006-06-20,61.19,61.25,60.5,60.98,2237100,UTX
2006-06-21,60.7,62.03,60.61,61.49,3388700,UTX
2006-06-22,61.27,62.16,60.9,61.89,2721700,UTX
2006-06-23,61.53,62.71,61.32,62.28,3085600,UTX
2006-06-26,62.19,62.5,61.78,62.24,2313100,UTX
2006-06-27,61.34,62.41,61.34,61.4,2524500,UTX
2006-06-28,61.3,61.6,60.6,61.33,2072100,UTX
2006-06-29,61.5,63.54,61.5,63.29,3765000,UTX
2006-06-30,63.29,63.58,62.86,63.42,3713500,UTX
2006-07-03,64.0,64.02,63.58,63.99,1736900,UTX
2006-07-05,63.99,64.08,63.36,63.85,3393700,UTX
2006-07-06,64.05,64.68,63.59,63.85,2774900,UTX
2006-07-07,63.75,63.85,62.5,63.1,2879900,UTX
2006-07-10,63.3,63.47,62.67,62.87,2138100,UTX
2006-07-11,63.0,64.1,62.64,63.84,2920800,UTX
2006-07-12,64.15,64.38,62.93,63.24,3270200,UTX
2006-07-13,63.27,63.33,61.39,61.43,4154600,UTX
2006-07-14,61.44,61.47,58.3,58.81,7604600,UTX
2006-07-17,59.01,59.65,57.45,57.96,7132800,UTX
2006-07-18,59.36,59.79,58.22,58.88,9871700,UTX
2006-07-19,59.35,61.45,59.01,61.07,8326800,UTX
2006-07-20,61.95,62.07,60.25,60.25,6266800,UTX
2006-07-21,60.3,60.31,59.18,59.96,5622100,UTX
2006-07-24,60.16,61.62,60.07,61.45,5332600,UTX
2006-07-25,61.15,62.24,60.96,62.03,4423300,UTX
2006-07-26,62.04,62.2,61.2,61.77,4157100,UTX
2006-07-27,62.22,62.5,61.4,61.63,4189500,UTX
2006-07-28,61.8,62.47,61.8,62.15,3517400,UTX
2006-07-31,61.85,62.33,61.75,62.19,2315100,UTX
2006-08-01,62.19,62.5,61.43,61.68,3659500,UTX
2006-08-02,62.09,62.52,61.75,62.29,2475500,UTX
2006-08-03,62.25,63.21,61.75,62.74,4211900,UTX
2006-08-04,63.24,63.4,61.78,62.57,2695800,UTX
2006-08-07,62.71,63.24,62.28,63.09,3115700,UTX
2006-08-08,63.09,63.17,61.51,61.88,3478200,UTX
2006-08-09,62.32,62.55,60.13,60.31,5094500,UTX
2006-08-10,60.01,60.68,59.5,60.45,3878500,UTX
2006-08-11,60.11,60.46,59.56,60.15,1991800,UTX
2006-08-14,60.88,61.36,60.35,60.47,2493100,UTX
2006-08-15,61.08,61.55,60.75,61.03,2044700,UTX
2006-08-16,61.25,62.49,61.0,62.17,2633300,UTX
2006-08-17,61.79,62.29,61.57,61.95,2373700,UTX
2006-08-18,62.34,62.4,61.53,61.84,2552000,UTX
2006-08-21,61.48,61.59,60.96,61.46,1866500,UTX
2006-08-22,61.36,61.69,60.6,60.9,2174000,UTX
2006-08-23,60.66,61.26,60.39,60.77,1879600,UTX
2006-08-24,60.91,61.26,60.77,60.99,2289000,UTX
2006-08-25,60.5,60.99,60.01,60.67,1743900,UTX
2006-08-28,60.43,61.8,60.38,61.53,2580900,UTX
2006-08-29,61.3,62.42,60.97,62.17,3403800,UTX
2006-08-30,61.9,62.75,61.72,62.27,2331500,UTX
2006-08-31,62.16,62.97,62.01,62.71,2792800,UTX
2006-09-01,63.0,63.48,62.69,63.26,2796200,UTX
2006-09-05,62.75,63.89,62.52,63.72,3104800,UTX
2006-09-06,63.62,63.71,63.0,63.33,4027900,UTX
2006-09-07,62.91,63.27,62.21,62.77,2579900,UTX
2006-09-08,62.68,63.44,62.68,63.34,1613300,UTX
2006-09-11,63.36,63.49,62.83,62.91,3018600,UTX
2006-09-12,62.76,63.34,62.3,63.22,3660800,UTX
2006-09-13,63.0,64.16,62.88,63.89,2614400,UTX
2006-09-14,63.6,63.88,62.83,63.0,3310400,UTX
2006-09-15,63.85,64.74,63.46,64.61,5655600,UTX
2006-09-18,64.4,64.53,63.92,64.07,3079300,UTX
2006-09-19,63.82,64.22,63.1,64.15,2315300,UTX
2006-09-20,64.15,64.49,63.88,63.9,3514600,UTX
2006-09-21,63.92,64.04,62.5,62.9,4782400,UTX
2006-09-22,62.53,62.77,62.19,62.3,3630500,UTX
2006-09-25,62.74,63.43,62.63,63.23,4219400,UTX
2006-09-26,63.81,63.85,62.77,63.61,3724400,UTX
2006-09-27,63.68,63.8,63.06,63.14,2932100,UTX
2006-09-28,63.38,63.73,62.46,63.66,3715300,UTX
2006-09-29,63.29,63.85,62.91,63.35,4488700,UTX
2006-10-02,63.42,64.5,63.33,63.9,2798600,UTX
2006-10-03,63.66,65.0,63.52,64.8,3400500,UTX
2006-10-04,64.69,65.3,64.5,65.15,3482300,UTX
2006-10-05,65.3,66.0,65.26,65.84,2862000,UTX
2006-10-06,65.84,65.95,65.03,65.41,2500300,UTX
2006-10-09,65.47,65.77,64.95,65.2,2114900,UTX
2006-10-10,65.45,65.81,65.18,65.3,2424100,UTX
2006-10-11,65.3,65.64,64.73,65.52,2495300,UTX
2006-10-12,65.93,66.56,65.69,66.38,2780000,UTX
2006-10-13,66.15,66.89,65.93,66.5,3604600,UTX
2006-10-16,66.5,67.47,66.44,66.79,3464700,UTX
2006-10-17,67.2,67.46,65.03,65.28,6777800,UTX
2006-10-18,65.26,65.6,64.8,65.57,4870600,UTX
2006-10-19,65.26,65.5,64.71,65.0,3707500,UTX
2006-10-20,65.49,65.49,64.55,65.02,4222900,UTX
2006-10-23,65.02,65.33,64.66,64.98,2534000,UTX
2006-10-24,64.56,65.15,64.5,65.12,2709900,UTX
2006-10-25,65.29,65.49,64.86,65.25,2852700,UTX
2006-10-26,65.24,65.38,64.28,65.24,3080100,UTX
2006-10-27,65.0,65.25,64.29,64.94,2851700,UTX
2006-10-30,65.18,65.66,64.86,65.52,2098200,UTX
2006-10-31,65.82,66.11,65.53,65.72,4157900,UTX
2006-11-01,65.7,65.87,63.71,64.25,5548200,UTX
2006-11-02,63.85,64.48,63.63,64.33,2646900,UTX
2006-11-03,64.87,64.98,63.73,63.97,2929100,UTX
2006-11-06,64.5,65.46,63.97,65.15,3571400,UTX
2006-11-07,65.28,65.89,64.95,65.51,2924700,UTX
2006-11-08,65.51,65.76,65.0,65.56,2739500,UTX
2006-11-09,65.37,65.65,64.85,64.91,2969200,UTX
2006-11-10,64.69,65.4,64.48,65.06,2589700,UTX
2006-11-13,65.18,65.85,65.06,65.32,3160100,UTX
2006-11-14,65.33,65.95,65.0,65.61,2869700,UTX
2006-11-15,65.31,65.8,65.31,65.6,3292000,UTX
2006-11-16,65.94,66.93,65.76,66.76,3866200,UTX
2006-11-17,66.77,66.8,65.94,66.09,4332200,UTX
2006-11-20,65.91,66.39,65.64,65.87,2098100,UTX
2006-11-21,65.71,65.98,65.7,65.83,2639500,UTX
2006-11-22,65.72,66.11,65.7,65.79,1702900,UTX
2006-11-24,65.7,66.01,65.4,65.99,933000,UTX
2006-11-27,65.95,66.08,64.84,64.84,3942300,UTX
2006-11-28,64.65,64.74,64.16,64.53,3481400,UTX
2006-11-29,64.53,65.09,64.33,64.74,3339700,UTX
2006-11-30,64.89,65.09,64.12,64.53,3847300,UTX
2006-12-01,64.38,64.73,63.44,63.86,4806300,UTX
2006-12-04,64.22,65.49,64.03,64.9,4071000,UTX
2006-12-05,64.84,65.17,64.52,64.72,2876300,UTX
2006-12-06,64.78,64.98,64.56,64.96,3823500,UTX
2006-12-07,65.19,65.46,64.61,64.74,2674700,UTX
2006-12-08,64.8,65.24,64.5,64.72,3330400,UTX
2006-12-11,64.64,65.07,64.39,65.01,3391300,UTX
2006-12-12,65.2,65.23,64.62,64.8,4761800,UTX
2006-12-13,65.15,65.25,64.11,64.21,4135500,UTX
2006-12-14,62.75,63.31,61.8,62.06,17070300,UTX
2006-12-15,62.42,62.49,62.01,62.45,8231300,UTX
2006-12-18,62.41,62.57,62.14,62.26,5080100,UTX
2006-12-19,62.17,62.7,61.83,62.48,6435300,UTX
2006-12-20,62.66,63.54,62.29,63.22,5654800,UTX
2006-12-21,63.22,63.59,62.65,62.76,4062600,UTX
2006-12-22,62.63,62.81,62.4,62.56,3054100,UTX
2006-12-26,62.5,63.32,62.4,63.23,1911800,UTX
2006-12-27,63.59,64.21,62.77,62.94,2264700,UTX
2006-12-28,63.13,63.14,62.54,62.81,2533900,UTX
2006-12-29,62.8,63.01,62.45,62.52,1896500,UTX
2007-01-03,62.6,63.59,62.4,62.81,4784900,UTX
2007-01-04,62.6,63.0,62.45,62.87,4930700,UTX
2007-01-05,62.6,62.99,62.07,62.68,4354300,UTX
2007-01-08,62.46,63.59,62.01,63.19,3347200,UTX
2007-01-09,62.97,63.1,62.23,62.47,4525100,UTX
2007-01-10,62.22,62.87,61.85,62.69,5164200,UTX
2007-01-11,62.99,63.95,62.72,63.7,5006700,UTX
2007-01-12,63.49,64.72,63.4,64.42,5310900,UTX
2007-01-16,64.82,65.0,64.27,64.53,4114400,UTX
2007-01-17,64.68,65.07,64.5,64.82,4361200,UTX
2007-01-18,64.83,65.13,64.01,64.91,4208500,UTX
2007-01-19,65.4,65.44,64.85,65.18,4185200,UTX
2007-01-22,64.95,64.95,63.69,64.09,4915100,UTX
2007-01-23,65.2,66.73,65.0,66.14,8117700,UTX
2007-01-24,65.98,66.96,65.8,66.83,5265000,UTX
2007-01-25,66.97,67.1,66.1,66.21,4677700,UTX
2007-01-26,66.11,66.55,65.66,66.04,4598900,UTX
2007-01-29,65.62,66.24,65.42,65.69,4321000,UTX
2007-01-30,65.94,67.28,65.9,66.95,7571000,UTX
2007-01-31,66.83,68.24,66.6,68.02,5206700,UTX
2007-02-01,68.05,68.73,67.9,68.58,5902800,UTX
2007-02-02,68.75,68.75,67.83,68.0,4539400,UTX
2007-02-05,67.99,68.64,67.41,67.77,3531900,UTX
2007-02-06,68.03,68.6,67.8,68.41,3606400,UTX
2007-02-07,68.41,68.75,68.08,68.51,2882300,UTX
2007-02-08,68.51,68.73,67.84,68.05,3006300,UTX
2007-02-09,68.15,68.45,67.44,67.58,2040900,UTX
2007-02-12,67.59,67.59,66.78,67.04,4108295,UTX
2007-02-13,67.05,67.45,67.0,67.2,3017432,UTX
2007-02-14,67.35,68.44,67.1,68.17,3817790,UTX
2007-02-15,68.51,69.35,68.26,68.93,5399300,UTX
2007-02-16,69.27,69.49,68.38,68.68,3320400,UTX
2007-02-20,68.84,69.0,67.98,68.13,6113500,UTX
2007-02-21,68.0,68.03,67.5,67.58,4555300,UTX
2007-02-22,67.51,68.06,67.06,67.5,3133700,UTX
2007-02-23,67.25,67.59,67.01,67.55,2619700,UTX
2007-02-26,67.8,68.2,66.8,67.23,3182756,UTX
2007-02-27,66.25,66.8,64.75,65.46,7012700,UTX
2007-02-28,65.51,66.32,65.09,65.64,6182800,UTX
2007-03-01,64.68,65.33,64.07,65.12,7019909,UTX
2007-03-02,64.7,65.01,64.3,64.35,5195100,UTX
2007-03-05,63.75,64.45,63.45,64.17,5186700,UTX
2007-03-06,63.54,64.27,63.6,64.18,4864700,UTX
2007-03-07,64.18,64.55,64.0,64.26,4072600,UTX
2007-03-08,64.61,64.89,64.41,64.56,2445300,UTX
2007-03-09,64.8,65.0,64.18,64.5,2560100,UTX
2007-03-12,64.5,65.47,64.49,65.35,2535300,UTX
2007-03-13,65.2,65.2,64.28,64.31,4101300,UTX
2007-03-14,64.46,64.89,63.59,64.75,4775800,UTX
2007-03-15,64.66,64.85,64.11,64.4,3967880,UTX
2007-03-16,64.64,64.79,64.03,64.6,5470600,UTX
2007-03-19,65.38,65.65,64.93,65.07,3345300,UTX
2007-03-20,65.28,65.34,64.76,65.24,2640100,UTX
2007-03-21,65.49,66.48,65.4,66.18,3931975,UTX
2007-03-22,66.14,66.5,65.66,66.08,3305600,UTX
2007-03-23,65.88,66.9,65.65,66.73,3403500,UTX
2007-03-26,67.2,67.3,65.93,66.41,7351700,UTX
2007-03-27,66.19,66.4,65.92,66.11,4106527,UTX
2007-03-28,65.95,66.03,64.86,65.37,3946500,UTX
2007-03-29,65.51,65.81,64.9,64.99,4849482,UTX
2007-03-30,64.86,65.2,64.31,65.0,5052050,UTX
2007-04-02,65.03,65.4,64.65,64.72,4150900,UTX
2007-04-03,65.23,65.5,65.11,65.27,4352864,UTX
2007-04-04,65.27,65.54,64.64,64.93,7150800,UTX
2007-04-05,64.77,65.03,64.6,64.93,4147700,UTX
2007-04-09,65.0,65.17,64.75,65.06,3928975,UTX
2007-04-10,65.01,65.1,64.23,64.45,8322478,UTX
2007-04-11,64.4,64.5,63.7,64.08,6784569,UTX
2007-04-12,63.93,64.82,63.65,64.74,4130023,UTX
2007-04-13,64.74,65.08,64.41,65.05,3631400,UTX
2007-04-16,65.54,65.85,65.19,65.79,4239591,UTX
2007-04-17,65.99,66.19,65.45,66.18,4764430,UTX
2007-04-18,67.08,67.33,66.14,66.92,7113686,UTX
2007-04-19,67.0,67.3,66.2,67.22,4944136,UTX
2007-04-20,68.49,68.49,67.1,67.48,7625573,UTX
2007-04-23,67.55,68.04,67.48,67.78,6091257,UTX
2007-04-24,68.07,68.25,67.57,67.77,5322449,UTX
2007-04-25,67.91,68.05,67.21,68.04,3873002,UTX
2007-04-26,67.87,68.18,67.59,67.65,3804706,UTX
2007-04-27,67.35,67.77,67.15,67.69,3340971,UTX
2007-04-30,67.83,67.95,67.1,67.13,3744686,UTX
2007-05-01,66.98,67.88,66.98,67.73,3258000,UTX
2007-05-02,67.5,68.63,67.44,68.4,4488402,UTX
2007-05-03,68.26,68.4,67.74,67.93,4688005,UTX
2007-05-04,68.29,68.72,67.85,68.0,3379222,UTX
2007-05-07,68.15,69.08,68.03,69.05,4196950,UTX
2007-05-08,68.63,68.75,68.1,68.34,3289580,UTX
2007-05-09,68.2,68.8,68.06,68.77,3240477,UTX
2007-05-10,68.6,68.79,67.99,68.02,3212998,UTX
2007-05-11,68.09,68.5,68.07,68.39,2450900,UTX
2007-05-14,68.38,68.6,68.0,68.25,3020781,UTX
2007-05-15,68.52,69.44,68.37,68.5,5641500,UTX
2007-05-16,68.52,68.98,67.96,68.48,3279825,UTX
2007-05-17,68.52,69.56,68.37,69.37,4239100,UTX
2007-05-18,69.65,69.85,69.0,69.19,4731878,UTX
2007-05-21,68.91,69.1,68.56,68.92,5071379,UTX
2007-05-22,69.0,69.3,68.7,69.21,4175484,UTX
2007-05-23,69.22,69.3,68.69,68.85,3798004,UTX
2007-05-24,68.86,69.5,68.22,68.26,4000114,UTX
2007-05-25,68.07,68.95,68.0,68.62,2918600,UTX
2007-05-29,68.82,69.28,68.56,68.99,3278900,UTX
2007-05-30,69.0,69.43,68.3,69.43,3603508,UTX
2007-05-31,69.62,70.68,69.62,70.55,5445117,UTX
2007-06-01,70.9,71.62,70.52,70.78,4572876,UTX
2007-06-04,70.79,71.17,70.14,70.82,3013243,UTX
2007-06-05,70.55,70.99,70.33,70.75,4392400,UTX
2007-06-06,70.75,70.64,69.63,69.92,3610165,UTX
2007-06-07,69.91,69.98,68.85,68.87,4266534,UTX
2007-06-08,68.88,70.29,68.85,70.23,5808300,UTX
2007-06-11,69.85,70.3,69.51,70.18,3202400,UTX
2007-06-12,69.99,70.4,69.52,69.67,4509900,UTX
2007-06-13,69.88,70.73,69.6,70.73,4979000,UTX
2007-06-14,70.33,71.38,70.33,71.28,3382900,UTX
2007-06-15,71.9,72.3,71.69,72.01,6134520,UTX
2007-06-18,72.49,72.5,71.72,72.19,3544588,UTX
2007-06-19,72.19,72.3,71.41,71.72,4272920,UTX
2007-06-20,71.72,72.64,71.73,71.83,4363800,UTX
2007-06-21,71.69,72.29,71.43,71.95,4057359,UTX
2007-06-22,72.05,72.17,71.06,71.38,6117600,UTX
2007-06-25,71.32,71.88,70.91,71.27,4342400,UTX
2007-06-26,71.27,71.52,70.37,70.57,4106300,UTX
2007-06-27,70.57,71.56,70.13,71.5,3912491,UTX
2007-06-28,71.28,71.51,70.93,71.09,3380410,UTX
2007-06-29,71.58,71.71,70.5,70.93,4027310,UTX
2007-07-02,70.93,72.5,71.4,72.46,4087063,UTX
2007-07-03,72.5,72.86,72.21,72.47,1759387,UTX
2007-07-05,72.39,72.72,72.06,72.12,3189041,UTX
2007-07-06,72.29,72.88,72.03,72.6,2498089,UTX
2007-07-09,72.32,72.7,72.0,72.52,3453831,UTX
2007-07-10,71.88,72.45,71.69,72.07,5336103,UTX
2007-07-11,72.06,73.0,71.99,73.0,4394367,UTX
2007-07-12,73.06,74.0,73.0,73.99,3958411,UTX
2007-07-13,74.25,75.21,73.71,75.0,4908800,UTX
2007-07-16,75.86,76.98,75.51,76.67,7356737,UTX
2007-07-17,77.55,77.82,76.69,76.84,8754124,UTX
2007-07-18,76.84,76.2,74.85,75.56,8713900,UTX
2007-07-19,75.56,77.4,75.09,77.18,8376400,UTX
2007-07-20,77.19,77.23,75.84,76.03,6738600,UTX
2007-07-23,76.57,76.84,75.97,76.22,5154500,UTX
2007-07-24,75.74,76.31,74.7,74.74,5904000,UTX
2007-07-25,74.74,75.74,74.71,75.19,4735900,UTX
2007-07-26,74.76,76.43,73.81,74.45,9357762,UTX
2007-07-27,74.74,74.85,73.1,73.29,7375800,UTX
2007-07-30,72.92,74.13,72.92,73.63,4969800,UTX
2007-07-31,75.0,75.0,72.97,72.97,5920000,UTX
2007-08-01,73.05,74.74,72.45,74.65,7021985,UTX
2007-08-02,74.37,74.97,73.83,74.76,4884050,UTX
2007-08-03,74.97,75.41,73.84,73.93,6266200,UTX
2007-08-06,76.58,76.71,73.22,74.85,6103302,UTX
2007-08-07,74.85,74.85,73.52,74.15,5499600,UTX
2007-08-08,74.07,75.23,73.5,74.05,5338600,UTX
2007-08-09,74.05,74.92,72.37,72.37,6198000,UTX
2007-08-10,71.46,73.68,71.07,73.08,5874500,UTX
2007-08-13,73.08,74.39,73.05,74.01,3852700,UTX
2007-08-14,74.05,74.25,72.58,72.78,3950200,UTX
2007-08-15,72.61,72.81,71.44,71.63,4539840,UTX
2007-08-16,70.59,71.4,69.0,71.08,9438100,UTX
2007-08-17,72.54,74.22,71.56,73.82,8435000,UTX
2007-08-20,73.7,75.02,72.96,74.7,6394375,UTX
2007-08-21,74.59,74.7,72.58,72.94,5521400,UTX
2007-08-22,73.14,74.22,73.01,73.87,4473800,UTX
2007-08-23,73.87,74.0,73.09,73.3,3478400,UTX
2007-08-24,73.36,74.46,73.01,74.33,2980100,UTX
2007-08-27,74.06,74.22,73.5,73.72,2664638,UTX
2007-08-28,73.3,73.71,71.9,72.0,4198200,UTX
2007-08-29,72.23,74.48,72.12,74.35,4129500,UTX
2007-08-30,74.35,74.55,73.27,73.84,2768400,UTX
2007-08-31,74.47,75.5,74.33,74.63,3931500,UTX
2007-09-04,74.75,74.83,73.7,74.43,4476600,UTX
2007-09-05,73.9,74.45,73.11,73.45,4521200,UTX
2007-09-06,73.45,75.11,73.45,75.01,3679900,UTX
2007-09-07,74.0,74.45,73.64,73.79,3810400,UTX
2007-09-10,74.29,74.95,73.11,74.49,3068314,UTX
2007-09-11,74.7,74.98,73.71,74.67,5534100,UTX
2007-09-12,74.67,75.5,74.37,74.84,3507400,UTX
2007-09-13,74.84,75.4,74.57,75.02,4020827,UTX
2007-09-14,75.05,76.37,74.98,76.14,4088500,UTX
2007-09-17,75.7,76.24,75.52,75.83,2595400,UTX
2007-09-18,75.91,78.3,75.46,78.16,5398900,UTX
2007-09-19,78.27,78.99,78.05,78.9,5137900,UTX
2007-09-20,78.51,79.04,78.25,78.73,3814300,UTX
2007-09-21,79.59,79.95,78.73,79.43,6473800,UTX
2007-09-24,79.44,79.75,78.65,78.69,3858800,UTX
2007-09-25,78.69,80.0,78.52,79.93,4668900,UTX
2007-09-26,79.91,80.75,79.61,80.2,4652700,UTX
2007-09-27,80.5,80.78,79.94,80.69,3393000,UTX
2007-09-28,80.31,80.98,80.11,80.48,3197000,UTX
2007-10-01,80.48,82.37,80.48,82.07,4624600,UTX
2007-10-02,82.0,82.5,80.22,80.62,4354417,UTX
2007-10-03,80.4,80.7,79.39,79.67,4407600,UTX
2007-10-04,80.08,80.7,79.6,80.09,2254300,UTX
2007-10-05,80.24,81.15,80.24,80.84,4040756,UTX
2007-10-08,80.84,81.28,80.21,80.36,3212000,UTX
2007-10-09,80.3,81.46,80.2,81.2,2957700,UTX
2007-10-10,81.32,81.5,79.39,80.5,3480900,UTX
2007-10-11,80.86,81.2,78.64,79.25,4732800,UTX
2007-10-12,79.58,80.62,79.08,80.32,2965942,UTX
2007-10-15,81.17,81.17,79.27,79.87,3243300,UTX
2007-10-16,80.13,80.73,79.13,79.65,4013000,UTX
