"","Date","Open","High","Low","Close","Volume"
"147",2014-07-28,2.62,2.72,2.62,2.7,118501000
"148",2014-07-29,2.71,2.75,2.69,2.72,115226100
"149",2014-07-30,2.7,2.72,2.66,2.68,110422000
"150",2014-07-31,2.68,2.71,2.67,2.71,54818200
"151",2014-08-01,2.7,2.74,2.69,2.71,85623100
"152",2014-08-04,2.72,2.73,2.7,2.73,73078000
"153",2014-08-05,2.73,2.73,2.71,2.72,53755600
"154",2014-08-06,2.71,2.72,2.69,2.71,44081600
"155",2014-08-07,2.7,2.71,2.67,2.68,42516800
"156",2014-08-08,2.68,2.69,2.67,2.69,30812500
"157",2014-08-11,2.69,2.71,2.69,2.71,35105600
"158",2014-08-12,2.7,2.71,2.69,2.7,30065400
"159",2014-08-13,2.7,2.7,2.68,2.7,29019800
"160",2014-08-14,2.7,2.7,2.68,2.69,27733000
"161",2014-08-15,2.69,2.7,2.68,2.7,29659100
"162",2014-08-18,2.7,2.71,2.69,2.7,33681100
"163",2014-08-19,2.7,2.71,2.69,2.69,30724400
"164",2014-08-20,2.7,2.71,2.69,2.7,40026500
"165",2014-08-21,2.7,2.71,2.67,2.69,46896300
"166",2014-08-22,2.69,2.71,2.68,2.71,41603800
"167",2014-08-25,2.7,2.7,2.68,2.7,36874000
"168",2014-08-26,2.69,2.69,2.67,2.68,41843300
"169",2014-08-27,2.68,2.68,2.67,2.67,21195300
"170",2014-08-28,2.67,2.68,2.63,2.63,38944800
"171",2014-08-29,2.64,2.69,2.63,2.68,32746300
"172",2014-09-01,2.67,2.68,2.65,2.66,43948700
"173",2014-09-02,2.67,2.69,2.65,2.69,48280700
"174",2014-09-03,2.68,2.71,2.68,2.71,54083400
"175",2014-09-04,2.71,2.72,2.7,2.72,53936400
"176",2014-09-05,2.72,2.75,2.71,2.74,59639900
"177",2014-09-08,2.74,2.74,2.74,2.74,0
"178",2014-09-09,2.74,2.75,2.72,2.73,39691400
"179",2014-09-10,2.73,2.73,2.7,2.71,50679500
"180",2014-09-11,2.7,2.73,2.69,2.7,41029500
"181",2014-09-12,2.7,2.72,2.69,2.72,28713200
"182",2014-09-15,2.71,2.72,2.7,2.71,45026400
"183",2014-09-16,2.72,2.75,2.7,2.72,100878500
"184",2014-09-17,2.71,2.71,2.69,2.7,56336600
"185",2014-09-18,2.7,2.73,2.69,2.72,96757800
"186",2014-09-19,2.72,2.72,2.7,2.72,45727800
"187",2014-09-22,2.71,2.72,2.67,2.67,52649300
"188",2014-09-23,2.67,2.69,2.66,2.68,35878900
"189",2014-09-24,2.67,2.71,2.67,2.7,63790600
"190",2014-09-25,2.71,2.72,2.69,2.7,56987000
"191",2014-09-26,2.69,2.7,2.68,2.69,29872600
"192",2014-09-29,2.69,2.7,2.67,2.68,79248900
"193",2014-09-30,2.69,2.7,2.68,2.7,59540700
"194",2014-10-01,2.7,2.7,2.7,2.7,0
"195",2014-10-02,2.7,2.7,2.7,2.7,0
"196",2014-10-03,2.7,2.7,2.7,2.7,0
"197",2014-10-06,2.7,2.7,2.7,2.7,0
"198",2014-10-07,2.7,2.7,2.7,2.7,0
"199",2014-10-08,2.69,2.7,2.68,2.69,63786400
"200",2014-10-09,2.69,2.7,2.68,2.7,46042000
"201",2014-10-10,2.69,2.7,2.67,2.69,51565000
"202",2014-10-13,2.68,2.68,2.66,2.67,54096200
"203",2014-10-14,2.66,2.68,2.66,2.66,41678400
"204",2014-10-15,2.66,2.68,2.65,2.67,41030900
"205",2014-10-16,2.66,2.7,2.66,2.67,76367100
"206",2014-10-17,2.67,2.68,2.66,2.67,48314200
"207",2014-10-20,2.68,2.68,2.66,2.68,42355900
"208",2014-10-21,2.67,2.68,2.66,2.67,29636000
"209",2014-10-22,2.66,2.68,2.66,2.68,44234300
"210",2014-10-23,2.67,2.68,2.66,2.67,63096900
"211",2014-10-24,2.67,2.68,2.66,2.66,50765200
"212",2014-10-27,2.66,2.67,2.58,2.61,71371000
"213",2014-10-28,2.61,2.64,2.6,2.64,43126700
"214",2014-10-29,2.64,2.7,2.64,2.69,89071400
"215",2014-10-30,2.69,2.73,2.67,2.71,113435700
"216",2014-10-31,2.71,2.85,2.71,2.8,333119300
"217",2014-11-03,2.81,2.82,2.77,2.78,108801100
"218",2014-11-04,2.78,2.8,2.76,2.79,109069600
"219",2014-11-05,2.79,2.8,2.75,2.76,66743600
"220",2014-11-06,2.76,2.77,2.74,2.75,50862200
"221",2014-11-07,2.75,2.8,2.74,2.77,108079400
"222",2014-11-10,2.78,2.91,2.78,2.86,226333500
"223",2014-11-11,2.92,3.15,2.92,3.15,986034200
"224",2014-11-12,3.06,3.08,2.98,3.08,815984100
"225",2014-11-13,3.08,3.15,3.06,3.1,649222700
"226",2014-11-14,3.09,3.1,2.99,3.09,402796100
"227",2014-11-17,3.09,3.14,3.01,3.02,317856800
"228",2014-11-18,3.01,3.02,2.91,2.93,310261300
"229",2014-11-19,2.91,2.94,2.89,2.92,207332200
"230",2014-11-20,2.9,2.94,2.89,2.92,150590500
"231",2014-11-21,2.92,2.96,2.87,2.95,238013200
"232",2014-11-24,2.9,2.97,2.88,2.94,370103500
"233",2014-11-25,2.93,2.97,2.9,2.97,278662200
"234",2014-11-26,2.96,3.08,2.95,3.05,381483300
"235",2014-11-27,3.07,3.13,3.05,3.08,412497300
"236",2014-11-28,3.08,3.33,3.07,3.33,982520700
"237",2014-12-01,3.33,3.6,3.21,3.38,1009907400
"238",2014-12-02,3.28,3.64,3.25,3.56,1725665000
"239",2014-12-03,3.5,3.58,3.36,3.41,1800945800
"240",2014-12-04,3.4,3.54,3.32,3.53,1886247000
"241",2014-12-05,3.53,3.81,3.42,3.69,2642900000
"242",2014-12-08,3.59,3.74,3.52,3.66,2512228000
"243",2014-12-09,3.55,3.69,3.29,3.33,2188514600
"244",2014-12-10,3.31,3.43,3.18,3.39,1292013500
"245",2014-12-11,3.32,3.43,3.26,3.34,746516200
"246",2014-12-12,3.34,3.4,3.3,3.34,659283800
"247",2014-12-15,3.3,3.31,3.23,3.29,709601900
"248",2014-12-16,3.32,3.4,3.31,3.4,944092400
"249",2014-12-17,3.42,3.63,3.37,3.54,1922876400
"250",2014-12-18,3.55,3.57,3.42,3.46,1019731300
"251",2014-12-19,3.45,3.56,3.42,3.54,1111210800
"252",2014-12-22,3.66,3.89,3.6,3.89,3574832400
"253",2014-12-23,3.74,3.88,3.7,3.72,2813128200
"254",2014-12-24,3.72,3.75,3.51,3.57,1496218100
"255",2014-12-25,3.66,3.73,3.56,3.72,1586690600
"256",2014-12-26,3.71,3.85,3.65,3.82,1922661000
"257",2014-12-29,4,4.04,3.76,3.85,2004713600
"258",2014-12-30,3.81,4,3.8,3.94,1603930100
"259",2014-12-31,3.94,4.28,3.88,4.15,2278282200
"260",2015-01-01,4.15,4.15,4.15,4.15,0
"261",2015-01-02,4.15,4.15,4.15,4.15,0
"262",2015-01-05,4.26,4.5,4.19,4.42,2308454800
"263",2015-01-06,4.38,4.74,4.28,4.56,2312726000
"264",2015-01-07,4.46,4.64,4.44,4.54,1548575500
"265",2015-01-08,4.55,4.57,4.31,4.33,1489272600
"266",2015-01-09,4.28,4.76,4.23,4.47,2277619400
"267",2015-01-12,4.38,4.49,4.3,4.4,1276075600
"268",2015-01-13,4.39,4.44,4.31,4.44,912319200
"269",2015-01-14,4.46,4.65,4.46,4.59,1673274700
"270",2015-01-15,4.59,4.89,4.51,4.87,1680669800
"271",2015-01-16,4.89,5.08,4.83,4.98,1887003600
"272",2015-01-19,4.53,4.78,4.48,4.48,2158887800
"273",2015-01-20,4.48,4.57,4.31,4.45,1751400000
"274",2015-01-21,4.49,4.9,4.41,4.89,2681906000
"275",2015-01-22,4.88,4.89,4.75,4.84,1622801800
"276",2015-01-23,4.88,4.99,4.8,4.84,1722338000
"277",2015-01-26,4.78,4.82,4.62,4.78,1386278200
"278",2015-01-27,4.75,4.76,4.53,4.63,1449753400
"279",2015-01-28,4.57,4.66,4.5,4.55,1017346800
"280",2015-01-29,4.44,4.5,4.39,4.4,1121429300
"281",2015-01-30,4.45,4.48,4.34,4.4,863713000
"282",2015-02-02,4.24,4.3,4.12,4.13,1219248900
"283",2015-02-03,4.18,4.32,4.04,4.28,1621741100
"284",2015-02-04,4.24,4.27,4.12,4.13,1117336600
"285",2015-02-05,4.37,4.37,4.12,4.13,1658631800
"286",2015-02-06,4.05,4.12,3.96,4.01,1063928600
"287",2015-02-09,3.97,4.09,3.88,4.03,1079572200
"288",2015-02-10,4,4.1,3.97,4.1,895753300
"289",2015-02-11,4.1,4.11,4.04,4.07,521716700
"290",2015-02-12,4.09,4.09,4.01,4.06,541869200
"291",2015-02-13,4.08,4.18,4.05,4.11,1030874500
"292",2015-02-16,4.09,4.11,4.05,4.09,661783100
"293",2015-02-17,4.09,4.14,4.08,4.1,638107500
"294",2015-02-18,4.1,4.1,4.1,4.1,0
"295",2015-02-19,4.1,4.1,4.1,4.1,0
"296",2015-02-20,4.1,4.1,4.1,4.1,0
"297",2015-02-23,4.1,4.1,4.1,4.1,0
"298",2015-02-24,4.1,4.1,4.1,4.1,0
"299",2015-02-25,4.1,4.1,4.03,4.05,534927500
"300",2015-02-26,4.04,4.14,3.98,4.14,1060225800
"301",2015-02-27,4.12,4.15,4.09,4.11,933246000
"302",2015-03-02,4.12,4.13,4.07,4.11,996853600
"303",2015-03-03,4.07,4.08,3.96,3.97,1248221300
"304",2015-03-04,3.95,3.97,3.89,3.91,1172707000
"305",2015-03-05,3.88,3.88,3.75,3.8,1262026700
"306",2015-03-06,3.78,3.88,3.77,3.83,804295700
"307",2015-03-09,3.85,4.06,3.81,4.03,1670654700
"308",2015-03-10,3.98,4,3.92,3.93,892575700
"309",2015-03-11,3.95,4.08,3.95,4.01,1259676100
"310",2015-03-12,4.09,4.26,4.07,4.18,1851796200
"311",2015-03-13,4.2,4.27,4.12,4.15,1366698500
"312",2015-03-16,4.15,4.19,4.09,4.18,1213862800
"313",2015-03-17,4.21,4.23,4.16,4.21,1283203000
"314",2015-03-18,4.22,4.33,4.21,4.33,1540556300
"315",2015-03-19,4.33,4.34,4.24,4.27,1198099500
"316",2015-03-20,4.27,4.45,4.23,4.38,1877753200
"317",2015-03-23,4.43,4.47,4.38,4.43,1420375800
"318",2015-03-24,4.42,4.55,4.36,4.44,1644430600
"319",2015-03-25,4.4,4.44,4.28,4.3,1310978600
"320",2015-03-26,4.28,4.37,4.23,4.31,1040450500
"321",2015-03-27,4.3,4.4,4.26,4.32,1002528800
"322",2015-03-30,4.37,4.47,4.34,4.46,1807151000
"323",2015-03-31,4.52,4.58,4.36,4.38,1719546600
"324",2015-04-01,4.38,4.44,4.35,4.41,1086504300
"325",2015-04-02,4.41,4.44,4.32,4.36,1253047400
"326",2015-04-03,4.33,4.37,4.31,4.37,984150600
"327",2015-04-06,4.37,4.37,4.37,4.37,0
"328",2015-04-07,4.42,4.49,4.41,4.47,1629148300
"329",2015-04-08,4.48,4.54,4.4,4.53,2029669000
"330",2015-04-09,4.54,4.64,4.47,4.49,1989324000
"331",2015-04-10,4.49,4.57,4.46,4.56,1604071100
"332",2015-04-13,4.65,4.72,4.58,4.68,2474513400
"333",2015-04-14,4.67,4.67,4.6,4.63,1521179100
"334",2015-04-15,4.64,4.79,4.62,4.71,2396243200
"335",2015-04-16,4.67,4.81,4.63,4.8,1708043800
"336",2015-04-17,4.9,5,4.83,4.93,2691318800
"337",2015-04-20,4.99,4.99,4.7,4.74,3054796600
"338",2015-04-21,4.7,4.78,4.66,4.78,1796728600
"339",2015-04-22,4.79,4.86,4.75,4.86,1987120400
"340",2015-04-23,4.86,4.88,4.75,4.8,1543600900
"341",2015-04-24,4.71,4.73,4.6,4.66,1619024500
"342",2015-04-27,4.66,4.82,4.66,4.81,1841766000
"343",2015-04-28,4.83,5.29,4.81,5.06,4017962400
"344",2015-04-29,5,5.01,4.85,4.97,1872648800
"345",2015-04-30,4.96,4.96,4.83,4.84,1471072900
